lhs	op	rhs	label	est	se	z	pvalue	ci.lower	ci.upper	std.lv	std.all	std.nox
Belong	~~	Belong		0.211389868396933	0.012643832026966	16.7188134061013	0	0.186608412997506	0.236171323796361	0.788460692709622	0.788460692709622	0.788460692709622
Gains	~~	Gains		0.0978935139038418	0.00826214745904238	11.8484346096612	0	0.0817000024491596	0.114087025358524	0.62121689867369	0.62121689867369	0.62121689867369
SupportEnv	~~	SupportEnv		0.072693579614733	0.00513243665311268	14.1635609999485	0	0.0626341886216988	0.0827529706077671	0.845680282911166	0.845680282911166	0.845680282911166
Satisf	~~	Satisf		0.132250982775731	0.0124797882014545	10.5972137219699	0	0.107791047366193	0.15671091818527	0.65197559843689	0.65197559843689	0.65197559843689
DevAdj	~~	DevAdj		0.0550958592205049	0.00730109225568178	7.54624887497193	4.48530101948563e-14	0.0407859813515643	0.0694057370894454	0.971457400971853	0.971457400971853	0.971457400971853
EmoDiss	~~	EmoDiss		0.635934123154635	0.0419587279356942	15.156182144732	0	0.55369652756356	0.71817171874571	1	1	1
QualEngag	~~	QualEngag		1.10706480612578	0.0491307343888701	22.5330400592704	0	1.01077033618959	1.20335927606197	1	1	1
EmoDiss	~~	QualEngag		-0.227345522004161	0.0200700115023693	-11.3276229053144	0	-0.26668202171811	-0.188009022290213	-0.270952908661204	-0.270952908661204	-0.270952908661204
x_FASt	~~	x_FASt		0.250000000000001	0	NA	NA	0.250000000000001	0.250000000000001	0.250000000000001	1	0.250000000000001
sbvalued	~1			2.81389438255197	0.0139100826951757	202.29170769257	0	2.78663112144745	2.84115764365648	2.81389438255197	3.80089113466208	3.80089113466208
sbmyself	~1			2.89300136825602	0.0131195887410163	220.510065167784	0	2.86728744683165	2.91871528968039	2.89300136825602	4.07162012687665	4.07162012687665
sbcommunity	~1			2.55187192563614	0.0149237911283581	170.993543375657	0	2.52262183251176	2.58112201876052	2.55187192563614	3.22353154171896	3.22353154171896
pganalyze	~1			2.85711126868094	0.0116287661046111	245.693416049362	0	2.83431930593127	2.87990323143062	2.85711126868094	4.5519868876445	4.5519868876445
pgthink	~1			2.80391711973392	0.0106997371951361	262.054765327181	0	2.78294602018741	2.82488821928043	2.80391711973392	4.85217582789759	4.85217582789759
pgwork	~1			2.7692000495318	0.0109683558765714	252.471754262356	0	2.7477024670441	2.7906976320195	2.7692000495318	4.72626015716153	4.72626015716153
pgvalues	~1			2.77028933237496	0.0106431200388475	260.289212398561	0	2.74942920041568	2.79114946433423	2.77028933237496	4.78903985659444	4.78903985659444
pgprobsolve	~1			2.85195190717075	0.011305745232781	252.256870153196	0	2.82979305369611	2.87411076064538	2.85195190717075	4.70988053297647	4.70988053297647
SEacademic	~1			2.77833859716924	0.0096307350352689	288.486661401714	0	2.75946270335547	2.79721449098302	2.77833859716924	5.29908285449084	5.29908285449084
SEwellness	~1			2.6182686996326	0.01106269512603	236.675481860829	0	2.59658621561363	2.63995118365156	2.6182686996326	4.39537767564013	4.39537767564013
SEnonacad	~1			2.55931498753886	0.0112150182113334	228.204264969674	0	2.53733395575868	2.58129601931903	2.55931498753886	4.20240254904578	4.20240254904578
SEactivities	~1			2.51450894341925	0.0116064493539537	216.647560915146	0	2.49176072069711	2.53725716614139	2.51450894341925	4.01755910720886	4.01755910720886
SEdiverse	~1			2.68371342613413	0.0106936381456637	250.963553243325	0	2.66275428050493	2.70467257176333	2.68371342613413	4.62294517269861	4.62294517269861
sameinst	~1			3.2932244264459	0.0123354323412859	266.972760689034	0	3.26904742332325	3.31740142956855	3.2932244264459	5.03687083766705	5.03687083766705
evalexp	~1			3.21627567617665	0.0128664837385784	249.97316605881	0	3.19105783144137	3.24149352091194	3.21627567617665	4.6296057290159	4.6296057290159
MHWdacad	~1			4.03035754844193	0.0264158333303327	152.57355306728	0	3.97858346649287	4.082131630391	4.03035754844193	2.72752908349939	2.72752908349939
MHWdlonely	~1			3.39763999051254	0.0255613973746272	132.920745322206	0	3.34754057226375	3.44773940876133	3.39763999051254	2.37301837707918	2.37301837707918
MHWdmental	~1			3.78357782285304	0.0267197876464205	141.602091787579	0	3.7312080013915	3.83594764431458	3.78357782285304	2.53102564908305	2.53102564908305
MHWdexhaust	~1			4.30713577318869	0.0259958769288466	165.685342524807	0	4.25618479066161	4.35808675571576	4.30713577318869	2.94210113273324	2.94210113273324
MHWdsleep	~1			4.12739767000578	0.0254792692802489	161.99042541637	0	4.07745921986409	4.17733612014746	4.12739767000578	2.86385477068975	2.86385477068975
MHWdfinancial	~1			3.60572949155194	0.0270712608390935	133.19399908943	0	3.55267079529123	3.65878818781265	3.60572949155194	2.39899220558362	2.39899220558362
QIadmin	~1			4.13224254428338	0.0260914060774616	158.375617320713	0	4.08110432806554	4.18338076050121	4.13224254428338	2.87311607608801	2.87311607608801
QIstudent	~1			4.86124904693068	0.0240543074109133	202.094741864201	0	4.81410347073223	4.90839462312912	4.86124904693068	3.66179508017375	3.66179508017375
QIadvisor	~1			4.53476255665108	0.0246924740684772	183.649582624862	0	4.48636619678767	4.58315891651448	4.53476255665108	3.31489197443085	3.31489197443085
QIfaculty	~1			4.77505892575351	0.0243844728542535	195.82375039617	0	4.72726623717717	4.82285161432984	4.77505892575351	3.50494211209279	3.50494211209279
QIstaff	~1			4.4653969572362	0.0237482172386474	188.030828266523	0	4.41885130675142	4.51194260772098	4.4653969572362	3.35170538829793	3.35170538829793
x_FASt	~1			0.499999999999986	0	NA	NA	0.499999999999986	0.499999999999986	0.499999999999986	0.999999999999971	0.499999999999986
Belong	~1			0	0	NA	NA	0	0	0	0	0
Gains	~1			0	0	NA	NA	0	0	0	0	0
SupportEnv	~1			0	0	NA	NA	0	0	0	0	0
Satisf	~1			0	0	NA	NA	0	0	0	0	0
DevAdj	~1			0	0	NA	NA	0	0	0	0	0
EmoDiss	~1			0	0	NA	NA	0	0	0	0	0
QualEngag	~1			0	0	NA	NA	0	0	0	0	0
