lhs	op	rhs	block	group	label	est	se	z	pvalue	std.lv	std.all	std.nox
QualEngag	~	cohort	2	2	W5__g2_g2	0.00402294497039252	0.0429479730671933	0.0936701940298442	0.925371147865882	0.0039922527194843	0.00199612536850728	0.0039922527194843
QualEngag	~	hgrades_c	2	2		0.103857425115519	0.0230746879172967	4.50092436733101	6.7658579305796e-06	0.10306506574352	0.0968711188458246	0.10306506574352
QualEngag	~	bparented_c	2	2		0.0274148706627291	0.0217934845329333	1.25793884045028	0.208413875561744	0.027205714411478	0.0269262772917115	0.027205714411478
QualEngag	~	pell	2	2		-0.221389288704947	0.0446230013278372	-4.96132671754729	7.00133128583857e-07	-0.219700243578222	-0.108013980073466	-0.219700243578222
QualEngag	~	hapcl	2	2		0.139679245384273	0.0475174162572147	2.93953788708083	0.00328702081271004	0.138613590626986	0.0625025536455943	0.138613590626986
QualEngag	~	hprecalc13	2	2		0.177094029425607	0.0443986875510132	3.98872217162116	6.64301687460789e-05	0.17574292608577	0.0837606154338069	0.17574292608577
QualEngag	~	hchallenge_c	2	2		-0.00321714762897213	0.0167202957246192	-0.192409732576389	0.847421269343767	-0.00319260304708898	-0.00393078043060727	-0.00319260304708898
QualEngag	~	cSFcareer_c	2	2		-0.0325464918046539	0.026396793775693	-1.23297140104279	0.217586434342224	-0.0322981848802484	-0.0263253994521182	-0.0322981848802484
DevAdj	~	x_FASt	2	2	W5__c_g2	0.00989691266737729	0.038640562145678	0.256127553995336	0.797852346422015	0.0516349736704197	0.0258140094016045	0.0516349736704197
DevAdj	~	credit_dose_c	2	2	W5__cc_g2	0.0121340040785748	0.0272027870275685	0.446057386189059	0.655555793703047	0.0633065080163036	0.122441372983728	0.0633065080163036
DevAdj	~	XZ_c	2	2	W5__cz_g2	-0.0119259862067922	0.0277601791948107	-0.429607680955517	0.667481048800976	-0.0622212203419083	-0.0929340597321969	-0.0622212203419083
DevAdj	~	EmoDiss	2	2	W5__b1_g2	-0.135160760553322	0.0139529757318594	-9.68687706126395	0	-0.7033596231183	-0.7033596231183	-0.7033596231183
DevAdj	~	QualEngag	2	2	W5__b2_g2	0.109633334401558	0.00981503610050486	11.1699369496887	0	0.576385320329145	0.576385320329145	0.576385320329145
DevAdj	~	cohort	2	2	W5__g3_g2	0.0108756213145348	0.0135679223590662	0.801568657803207	0.422802513743437	0.0567411716258254	0.0283705717246693	0.0567411716258254
DevAdj	~	hgrades_c	2	2		0.00946264949397817	0.0074551370554804	1.2692790787826	0.204341545394357	0.049369300699655	0.0464023319726277	0.049369300699655
DevAdj	~	bparented_c	2	2		-0.00134736464032569	0.00696598171013508	-0.193420639960246	0.846629552285608	-0.00702957983624486	-0.00695737715437814	-0.00702957983624486
DevAdj	~	pell	2	2		0.000783044897376667	0.0147970400501894	0.0529190226370067	0.957796427759286	0.00408536520606839	0.0020085392204128	0.00408536520606839
DevAdj	~	hapcl	2	2		0.00907977587659868	0.014970437647584	0.606513723268738	0.544173672318386	0.0473717414792271	0.0213604943043311	0.0473717414792271
DevAdj	~	hprecalc13	2	2		0.0161565092409939	0.0141080225653606	1.14520012752623	0.252126265557412	0.0842930474686798	0.0401748035612082	0.0842930474686798
DevAdj	~	hchallenge_c	2	2		-0.00338015672375744	0.00553326233926768	-0.610879534803477	0.541279334230989	-0.017635227196499	-0.0217127544298117	-0.017635227196499
DevAdj	~	cSFcareer_c	2	2		0.00253313199342991	0.00854852303239021	0.29632393617376	0.766982707933482	0.0132160612284268	0.0107720632695602	0.0132160612284268
sbvalued	~~	sbvalued	2	2		0.145416671507049	0.00751735619994283	19.3441241361099	0	0.145416671507049	0.259423677439863	0.259423677439863
sbmyself	~~	sbmyself	2	2		0.193056316157801	0.008150201472977	23.6873059884352	0	0.193056316157801	0.333534711722307	0.333534711722307
sbcommunity	~~	sbcommunity	2	2		0.118545561919205	0.0071633115355953	16.5489887365835	0	0.118545561919205	0.216268881025529	0.216268881025529
pganalyze	~~	pganalyze	2	2		0.258738364154492	0.00889083590463066	29.101691554079	0	0.258738364154492	0.492765840735825	0.492765840735825
pgthink	~~	pgthink	2	2		0.171665266342446	0.00662850835495286	25.8980236804223	0	0.171665266342446	0.386287592313416	0.386287592313416
pgwork	~~	pgwork	2	2		0.209987003634988	0.00759186277677548	27.6594835561789	0	0.209987003634988	0.448898043967612	0.448898043967612
pgvalues	~~	pgvalues	2	2		0.258391011279214	0.00875351386195841	29.5185471062251	0	0.258391011279214	0.510230180536043	0.510230180536043
pgprobsolve	~~	pgprobsolve	2	2		0.196354635977218	0.0074652800579833	26.3023804133428	0	0.196354635977218	0.411857367681774	0.411857367681774
SEacademic	~~	SEacademic	2	2		0.17802282227101	0.00680532422586082	26.1593447075611	0	0.17802282227101	0.360848952332481	0.360848952332481
SEwellness	~~	SEwellness	2	2		0.194968141337685	0.00737351621357492	26.4416779851573	0	0.194968141337685	0.38667304076654	0.38667304076654
SEnonacad	~~	SEnonacad	2	2		0.262259562592972	0.00895092191378932	29.2997263431545	0	0.262259562592972	0.465260464557619	0.465260464557619
SEactivities	~~	SEactivities	2	2		0.287269160788835	0.010422342427434	27.5628211977258	0	0.287269160788835	0.44460583067545	0.44460583067545
SEdiverse	~~	SEdiverse	2	2		0.244803025576832	0.00910303952754682	26.8924489271996	0	0.244803025576832	0.430368591596238	0.430368591596238
sameinst	~~	sameinst	2	2		0.103506263584759	0.0133742264991319	7.73923363653793	9.99200722162641e-15	0.103506263584759	0.255101519528103	0.255101519528103
evalexp	~~	evalexp	2	2		0.124411600677689	0.0136326764169763	9.12598501368111	0	0.124411600677689	0.293144300996306	0.293144300996306
MHWdacad	~~	MHWdacad	2	2		0.228302080212251	0.00842540754896045	27.0968589810732	0	0.228302080212251	0.186647964055513	0.186647964055513
MHWdlonely	~~	MHWdlonely	2	2		0.168852357586	0.00665168093084606	25.3849153832644	0	0.168852357586	0.146859761822651	0.146859761822651
MHWdmental	~~	MHWdmental	2	2		0.138362842679431	0.00585909274641335	23.6150627183928	0	0.138362842679431	0.123336051671903	0.123336051671903
MHWdexhaust	~~	MHWdexhaust	2	2		0.149429092366143	0.00618160889637595	24.1731715595511	0	0.149429092366143	0.130201374290625	0.130201374290625
MHWdsleep	~~	MHWdsleep	2	2		0.185831386130014	0.00719030362981871	25.844720292389	0	0.185831386130014	0.160159367256328	0.160159367256328
MHWdfinancial	~~	MHWdfinancial	2	2		0.313083960882456	0.0106805287166121	29.3135264357745	0	0.313083960882456	0.238423725630584	0.238423725630584
QIadmin	~~	QIadmin	2	2		0.234246175573879	0.00912349279664642	25.6750545865485	0	0.234246175573879	0.187444748465362	0.187444748465362
QIstudent	~~	QIstudent	2	2		0.206920758995579	0.00778888647896301	26.5661541677942	0	0.206920758995579	0.170511284676067	0.170511284676067
QIadvisor	~~	QIadvisor	2	2		0.182575160370342	0.00732841446940308	24.9133234934532	0	0.182575160370342	0.154653768341002	0.154653768341002
QIfaculty	~~	QIfaculty	2	2		0.158887133175174	0.00631086455257899	25.1767617338964	0	0.158887133175174	0.138964018787119	0.138964018787119
QIstaff	~~	QIstaff	2	2		0.192757244160185	0.00720017300507125	26.7711961954833	0	0.192757244160185	0.164927795100356	0.164927795100356
Belong	~~	Belong	2	2		0.378383054680659	0.0155175579039525	24.3841883512018	0	0.911501248289294	0.911501248289294	0.911501248289294
Gains	~~	Gains	2	2		0.256173921234157	0.0131982635599856	19.4096685575232	0	0.961847430618547	0.961847430618547	0.961847430618547
SupportEnv	~~	SupportEnv	2	2		0.282680342405259	0.0129559869574752	21.8185108809608	0	0.896482611989552	0.896482611989552	0.896482611989552
Satisf	~~	Satisf	2	2		0.25062113379746	0.0163301779604448	15.3471158982172	0	0.829214744943038	0.829214744943038	0.829214744943038
DevAdj	~~	DevAdj	2	2		0.00569894576425948	0.00384439821169661	1.48240256353268	0.138233212282055	0.155125419075978	0.155125419075978	0.155125419075978
EmoDiss	~~	EmoDiss	2	2		0.97249384401588	0.0363329268766043	26.7661850452817	0	0.977511085308359	0.977511085308359	0.977511085308359
QualEngag	~~	QualEngag	2	2		0.968269288615064	0.0346384153547253	27.9536254386699	0	0.953551215648432	0.953551215648432	0.953551215648432
x_FASt	~~	x_FASt	2	2		0.249932658057799	0	NA	NA	0.249932658057799	1	0.249932658057799
x_FASt	~~	credit_dose_c	2	2		0.727830123661478	0	NA	NA	0.727830123661478	0.752729072460273	0.727830123661478
x_FASt	~~	XZ_c	2	2		0.408480893645045	0	NA	NA	0.408480893645045	0.547046015287084	0.408480893645045
x_FASt	~~	cohort	2	2		-0.00222049347569697	0	NA	NA	-0.00222049347569697	-0.00888317481446372	-0.00222049347569697
x_FASt	~~	hgrades_c	2	2		0.00448925679937373	0	NA	NA	0.00448925679937373	0.00955388730014693	0.00448925679937373
x_FASt	~~	bparented_c	2	2		-0.00717842757440247	0	NA	NA	-0.00717842757440247	-0.0145078026717145	-0.00717842757440247
x_FASt	~~	pell	2	2		-0.0287757273121039	0	NA	NA	-0.0287757273121039	-0.117075325684782	-0.0287757273121039
x_FASt	~~	hapcl	2	2		0.00739760201748008	0	NA	NA	0.00739760201748008	0.032816141156445	0.00739760201748008
x_FASt	~~	hprecalc13	2	2		0.00552554368331512	0	NA	NA	0.00552554368331512	0.023190040443258	0.00552554368331512
x_FASt	~~	hchallenge_c	2	2		0.00374896342525695	0	NA	NA	0.00374896342525695	0.0060906807779899	0.00374896342525695
x_FASt	~~	cSFcareer_c	2	2		0.00329858080618885	0	NA	NA	0.00329858080618885	0.00809503573071949	0.00329858080618885
credit_dose_c	~~	credit_dose_c	2	2		3.7407584418889	0	NA	NA	3.7407584418889	1	3.7407584418889
credit_dose_c	~~	XZ_c	2	2		2.75279515295585	0	NA	NA	2.75279515295585	0.952922711722681	2.75279515295585
credit_dose_c	~~	cohort	2	2		-0.0102086689693914	0	NA	NA	-0.0102086689693914	-0.0105564890220472	-0.0102086689693914
credit_dose_c	~~	hgrades_c	2	2		0.204372668994904	0	NA	NA	0.204372668994904	0.112424289890337	0.204372668994904
credit_dose_c	~~	bparented_c	2	2		0.010385956553542	0	NA	NA	0.010385956553542	0.00542563395102797	0.010385956553542
credit_dose_c	~~	pell	2	2		-0.0847412715664216	0	NA	NA	-0.0847412715664216	-0.0891180578474512	-0.0847412715664216
credit_dose_c	~~	hapcl	2	2		0.0988325828135439	0	NA	NA	0.0988325828135439	0.113325688099819	0.0988325828135439
credit_dose_c	~~	hprecalc13	2	2		0.0327911139768695	0	NA	NA	0.0327911139768695	0.0355724953895458	0.0327911139768695
credit_dose_c	~~	hchallenge_c	2	2		0.0369309028873863	0	NA	NA	0.0369309028873863	0.0155087298735474	0.0369309028873863
credit_dose_c	~~	cSFcareer_c	2	2		-0.0192292358170958	0	NA	NA	-0.0192292358170958	-0.0121979076083723	-0.0192292358170958
XZ_c	~~	XZ_c	2	2		2.2308623256268	0	NA	NA	2.2308623256268	1	2.2308623256268
XZ_c	~~	cohort	2	2		-0.00361452533932222	0	NA	NA	-0.00361452533932222	-0.00483999708822087	-0.00361452533932222
XZ_c	~~	hgrades_c	2	2		0.196172301176143	0	NA	NA	0.196172301176143	0.139739270187892	0.196172301176143
XZ_c	~~	bparented_c	2	2		0.0122213096548698	0	NA	NA	0.0122213096548698	0.00826732830547449	0.0122213096548698
XZ_c	~~	pell	2	2		-0.0483898303359478	0	NA	NA	-0.0483898303359478	-0.0658974006520362	-0.0483898303359478
XZ_c	~~	hapcl	2	2		0.0874984281628435	0	NA	NA	0.0874984281628435	0.129918775536135	0.0874984281628435
XZ_c	~~	hprecalc13	2	2		0.0234712078202625	0	NA	NA	0.0234712078202625	0.0329713741435441	0.0234712078202625
XZ_c	~~	hchallenge_c	2	2		0.0352059097081649	0	NA	NA	0.0352059097081649	0.0191445571497948	0.0352059097081649
XZ_c	~~	cSFcareer_c	2	2		-0.0236814353844795	0	NA	NA	-0.0236814353844795	-0.0194524713439528	-0.0236814353844795
cohort	~~	cohort	2	2		0.249999751710452	0	NA	NA	0.249999751710452	1	0.249999751710452
cohort	~~	hgrades_c	2	2		-0.0034844152101702	0	NA	NA	-0.0034844152101702	-0.00741442166303103	-0.0034844152101702
cohort	~~	bparented_c	2	2		-0.0155046114185052	0	NA	NA	-0.0155046114185052	-0.031331047749911	-0.0155046114185052
cohort	~~	pell	2	2		-0.00713542386306087	0	NA	NA	-0.00713542386306087	-0.029026893336345	-0.00713542386306087
cohort	~~	hapcl	2	2		0.00543681478901237	0	NA	NA	0.00543681478901237	0.0241147521102112	0.00543681478901237
cohort	~~	hprecalc13	2	2		0.000284247326423237	0	NA	NA	0.000284247326423237	0.00119279165811553	0.000284247326423237
cohort	~~	hchallenge_c	2	2		0.00350414183683924	0	NA	NA	0.00350414183683924	0.00569217215696624	0.00350414183683924
cohort	~~	cSFcareer_c	2	2		0.00101484867469247	0	NA	NA	0.00101484867469247	0.00249020239613668	0.00101484867469247
hgrades_c	~~	hgrades_c	2	2		0.883416816949094	0	NA	NA	0.883416816949094	1	0.883416816949094
hgrades_c	~~	bparented_c	2	2		-0.0543012512372567	0	NA	NA	-0.0543012512372567	-0.058372840428868	-0.0543012512372567
hgrades_c	~~	pell	2	2		-0.0538839962853188	0	NA	NA	-0.0538839962853188	-0.116607782245881	-0.0538839962853188
hgrades_c	~~	hapcl	2	2		0.00619340505240368	0	NA	NA	0.00619340505240368	0.0146135155130023	0.00619340505240368
hgrades_c	~~	hprecalc13	2	2		0.0203286686090689	0	NA	NA	0.0203286686090689	0.0453799589197043	0.0203286686090689
hgrades_c	~~	hchallenge_c	2	2		0.0147029388392335	0	NA	NA	0.0147029388392335	0.0127053741297782	0.0147029388392335
hgrades_c	~~	cSFcareer_c	2	2		-0.0251711590454205	0	NA	NA	-0.0251711590454205	-0.032856668725848	-0.0251711590454205
bparented_c	~~	bparented_c	2	2		0.979562967609101	0	NA	NA	0.979562967609101	1	0.979562967609101
bparented_c	~~	pell	2	2		-0.00881289960826226	0	NA	NA	-0.00881289960826226	-0.0181114496573689	-0.00881289960826226
bparented_c	~~	hapcl	2	2		-0.00831712610573133	0	NA	NA	-0.00831712610573133	-0.0186365345721513	-0.00831712610573133
bparented_c	~~	hprecalc13	2	2		0.0248731532379176	0	NA	NA	0.0248731532379176	0.0527293793740638	0.0248731532379176
bparented_c	~~	hchallenge_c	2	2		0.00372261716689009	0	NA	NA	0.00372261716689009	0.00305490940267217	0.00372261716689009
bparented_c	~~	cSFcareer_c	2	2		-0.0381086783354428	0	NA	NA	-0.0381086783354428	-0.04724010501547	-0.0381086783354428
pell	~~	pell	2	2		0.241712361546536	0	NA	NA	0.241712361546536	1	0.241712361546536
pell	~~	hapcl	2	2		-0.0207581685385898	0	NA	NA	-0.0207581685385898	-0.0936370353563892	-0.0207581685385898
pell	~~	hprecalc13	2	2		-0.0224424398258715	0	NA	NA	-0.0224424398258715	-0.0957764271439764	-0.0224424398258715
pell	~~	hchallenge_c	2	2		9.8495734574612e-05	0	NA	NA	9.8495734574612e-05	0.000162717450618251	9.8495734574612e-05
pell	~~	cSFcareer_c	2	2		0.0171357535592917	0	NA	NA	0.0171357535592917	0.0427618930872065	0.0171357535592917
hapcl	~~	hapcl	2	2		0.203321776625471	0	NA	NA	0.203321776625471	1	0.203321776625471
hapcl	~~	hprecalc13	2	2		0.0148351090275346	0	NA	NA	0.0148351090275346	0.0690298274542391	0.0148351090275346
hapcl	~~	hchallenge_c	2	2		0.0230058818130449	0	NA	NA	0.0230058818130449	0.041439363392077	0.0230058818130449
hapcl	~~	cSFcareer_c	2	2		-0.00879383592533489	0	NA	NA	-0.00879383592533489	-0.0239270720204712	-0.00879383592533489
hprecalc13	~~	hprecalc13	2	2		0.227155895753201	0	NA	NA	0.227155895753201	1	0.227155895753201
hprecalc13	~~	hchallenge_c	2	2		-0.0315369523678759	0	NA	NA	-0.0315369523678759	-0.0537432411194259	-0.0315369523678759
hprecalc13	~~	cSFcareer_c	2	2		-0.00468810949122505	0	NA	NA	-0.00468810949122505	-0.012068099603055	-0.00468810949122505
hchallenge_c	~~	hchallenge_c	2	2		1.51589012168747	0	NA	NA	1.51589012168747	1	1.51589012168747
hchallenge_c	~~	cSFcareer_c	2	2		-0.0325822436134675	0	NA	NA	-0.0325822436134675	-0.032467606331801	-0.0325822436134675
cSFcareer_c	~~	cSFcareer_c	2	2		0.664345055600609	0	NA	NA	0.664345055600609	1	0.664345055600609
sbvalued	~1		2	2		2.68110184712869	0.0524298733178006	51.1369125551259	0	2.68110184712869	3.58105521819508	3.58105521819508
sbmyself	~1		2	2		2.66922323025937	0.0509012418810292	52.43925553915	0	2.66922323025937	3.50843478095365	3.50843478095365
sbcommunity	~1		2	2		2.6630237290862	0.053184269771016	50.071642245946	0	2.6630237290862	3.59690860701949	3.59690860701949
pganalyze	~1		2	2		2.98164797192605	0.0306285403053704	97.3486800937505	0	2.98164797192605	4.11477649471412	4.11477649471412
pgthink	~1		2	2		2.97316230654557	0.0303958725411727	97.8146721242588	0	2.97316230654557	4.459978670446	4.459978670446
pgwork	~1		2	2		2.96446556335938	0.0301715755184196	98.2535884329137	0	2.96446556335938	4.3343508001932	4.3343508001932
pgvalues	~1		2	2		2.9690842675347	0.0296514406495064	100.132884018373	0	2.9690842675347	4.17221706324557	4.17221706324557
pgprobsolve	~1		2	2		2.9620697382548	0.0308059001845821	96.1526759648876	0	2.9620697382548	4.28990938933096	4.28990938933096
SEacademic	~1		2	2		2.73342039064535	0.0499832098113634	54.6867718372085	0	2.73342039064535	3.89162794475841	3.89162794475841
SEwellness	~1		2	2		2.71653749647261	0.0496175705209728	54.7495064339025	0	2.71653749647261	3.82565519887132	3.82565519887132
SEnonacad	~1		2	2		2.72446229292048	0.0491782203514047	55.399773994519	0	2.72446229292048	3.62880148237522	3.62880148237522
SEactivities	~1		2	2		2.71503869837075	0.0536478517439046	50.6085259728826	0	2.71503869837075	3.37768463455592	3.37768463455592
SEdiverse	~1		2	2		2.73482755658568	0.0505975618245937	54.0505798691741	0	2.73482755658568	3.62611723630339	3.62611723630339
sameinst	~1		2	2		2.91448418248026	0.0608665533557413	47.8831808570831	0	2.91448418248026	4.57546154535996	4.57546154535996
evalexp	~1		2	2		2.91464709759728	0.0615936452350345	47.320581311194	0	2.91464709759728	4.47400296154054	4.47400296154054
MHWdacad	~1		2	2		3.81082346071135	0.128698332411349	29.6105115684878	0	3.81082346071135	3.44568462003911	3.44568462003911
MHWdlonely	~1		2	2		3.81959214672276	0.127625554070195	29.9281141190733	0	3.81959214672276	3.56217160212652	3.56217160212652
MHWdmental	~1		2	2		3.82782417605804	0.127526279627283	30.0159636683944	0	3.82782417605804	3.6139926394027	3.6139926394027
MHWdexhaust	~1		2	2		3.81718866789594	0.12866421182744	29.6678354740588	0	3.81718866789594	3.5631477458152	3.5631477458152
MHWdsleep	~1		2	2		3.82253408409028	0.127288406621651	30.0304967714167	0	3.82253408409028	3.54868953306165	3.54868953306165
MHWdfinancial	~1		2	2		3.83097988107965	0.12961301372591	29.557061987471	0	3.83097988107965	3.34313717214595	3.34313717214595
QIadmin	~1		2	2		5.07718812580219	0.130420439852608	38.9293896841635	0	5.07718812580219	4.54175434040073	4.54175434040073
QIstudent	~1		2	2		5.0545979144398	0.129738810242997	38.9597985750963	0	5.0545979144398	4.58839867532012	4.58839867532012
QIadvisor	~1		2	2		5.05839081996587	0.128627847434599	39.3257830310643	0	5.05839081996587	4.65555850383851	4.65555850383851
QIfaculty	~1		2	2		5.04300900657196	0.128036854885025	39.3871671644896	0	5.04300900657196	4.7162472163946	4.7162472163946
QIstaff	~1		2	2		5.04862932694857	0.127299248011542	39.6595377098444	0	5.04862932694857	4.66998040112584	4.66998040112584
x_FASt	~1		2	2		0.508206213633658	0	NA	NA	0.508206213633658	1.01654934930358	0.508206213633658
credit_dose_c	~1		2	2		0.202208713702378	0	NA	NA	0.202208713702378	0.104549036351195	0.202208713702378
XZ_c	~1		2	2		0.830593848415896	0	NA	NA	0.830593848415896	0.556099270879203	0.830593848415896
cohort	~1		2	2		0.499501713387381	0	NA	NA	0.499501713387381	0.999003922859351	0.499501713387381
hgrades_c	~1		2	2		0.0875224538561307	0	NA	NA	0.0875224538561307	0.0931186463849244	0.0875224538561307
bparented_c	~1		2	2		0.00385848453786517	0	NA	NA	0.00385848453786517	0.00389852734787725	0.00385848453786517
pell	~1		2	2		1.40896353228804	0	NA	NA	1.40896353228804	2.86582932159312	1.40896353228804
hapcl	~1		2	2		0.28394856312783	0	NA	NA	0.28394856312783	0.629720348894836	0.28394856312783
hprecalc13	~1		2	2		0.348857338098078	0	NA	NA	0.348857338098078	0.731957484628314	0.348857338098078
hchallenge_c	~1		2	2		-0.000128413528200843	0	NA	NA	-0.000128413528200843	-0.000104298224909531	-0.000128413528200843
cSFcareer_c	~1		2	2		0.00995859453378098	0	NA	NA	0.00995859453378098	0.0122180302708991	0.00995859453378098
Belong	~1		2	2		0	0	NA	NA	0	0	0
Gains	~1		2	2		0	0	NA	NA	0	0	0
SupportEnv	~1		2	2		0	0	NA	NA	0	0	0
Satisf	~1		2	2		0	0	NA	NA	0	0	0
DevAdj	~1		2	2		0	0	NA	NA	0	0	0
EmoDiss	~1		2	2		0	0	NA	NA	0	0	0
QualEngag	~1		2	2		0	0	NA	NA	0	0	0
Belong	=~	sbvalued	3	3		1	0	NA	NA	0.637904695472444	0.863054888284301	0.863054888284301
Belong	=~	sbmyself	3	3		0.978355169935422	0.0269906786652639	36.2478906910381	0	0.624097356741547	0.82787976185448	0.82787976185448
Belong	=~	sbcommunity	3	3		0.998192436096121	0.0251916931517912	39.623872444046	0	0.636751641970793	0.891764076052533	0.891764076052533
Gains	=~	pganalyze	3	3		1	0	NA	NA	0.467258941470853	0.694100844491683	0.694100844491683
Gains	=~	pgthink	3	3		0.99363593195654	0.0439626795839033	22.6018054713925	0	0.464285273773418	0.748560823238095	0.748560823238095
Gains	=~	pgwork	3	3		0.972149489218195	0.0455287817017642	21.3524160515924	0	0.454245541283525	0.703083617276489	0.703083617276489
Gains	=~	pgvalues	3	3		0.993971308094269	0.0472437449520273	21.0392150136188	0	0.464441981272528	0.681849575612826	0.681849575612826
Gains	=~	pgprobsolve	3	3		1.06345121549696	0.0445400351997544	23.8762993950851	0	0.496907089259004	0.756257709609273	0.756257709609273
SupportEnv	=~	SEacademic	3	3		1	0	NA	NA	0.557456904569382	0.795356833455949	0.795356833455949
SupportEnv	=~	SEwellness	3	3		1.01014623899135	0.0342117266375502	29.5263156312791	0	0.563112995550518	0.806539428282963	0.806539428282963
SupportEnv	=~	SEnonacad	3	3		0.977397899244245	0.0365000527349371	26.7779859481874	0	0.544857207445313	0.742706888141017	0.742706888141017
SupportEnv	=~	SEactivities	3	3		0.98692918563354	0.0383717812840204	25.7201816701832	0	0.550170488852454	0.721770695956804	0.721770695956804
SupportEnv	=~	SEdiverse	3	3		1.02933519216537	0.0346004698748762	29.7491680282868	0	0.573810009988835	0.783246225587725	0.783246225587725
Satisf	=~	sameinst	3	3		1	0	NA	NA	0.572600745457639	0.901444325045076	0.901444325045076
Satisf	=~	evalexp	3	3		0.93656720141306	0.0584741022144113	16.0167863369476	0	0.536279077700293	0.848006742793114	0.848006742793114
DevAdj	=~	Belong	3	3		1	0	NA	NA	0.361137334719564	0.361137334719564	0.361137334719564
DevAdj	=~	Gains	3	3		0.49553088458674	0.0830225057559511	5.96863320463222	2.39249287048438e-09	0.244310028433362	0.244310028433362	0.244310028433362
DevAdj	=~	SupportEnv	3	3		0.664554079118041	0.0891999125020018	7.45016514565669	9.32587340685131e-14	0.274629519218219	0.274629519218219	0.274629519218219
DevAdj	=~	Satisf	3	3		0.980985553145983	0.117451776356746	8.35224109481624	0	0.394674338712649	0.394674338712649	0.394674338712649
EmoDiss	=~	MHWdacad	3	3		1	0	NA	NA	0.841054560888074	0.878551904399282	0.878551904399282
EmoDiss	=~	MHWdlonely	3	3		0.998210600263106	0.0224727784178882	44.4186553928079	0	0.839549578078107	0.90449614324573	0.90449614324573
EmoDiss	=~	MHWdmental	3	3		1.02216637901533	0.0214225371291929	47.7145341306191	0	0.859697695057291	0.923188881489981	0.923188881489981
EmoDiss	=~	MHWdexhaust	3	3		1.01307791996022	0.0214709773579505	47.1835959337493	0	0.852053805117542	0.90058299836277	0.90058299836277
EmoDiss	=~	MHWdsleep	3	3		1.03117888160317	0.0233937311327533	44.0792824261979	0	0.867277701463811	0.89741219870403	0.89741219870403
EmoDiss	=~	MHWdfinancial	3	3		0.976139166116616	0.02673721067861	36.508638760046	0	0.820986297723861	0.798154884958172	0.798154884958172
QualEngag	=~	QIadmin	3	3		1	0	NA	NA	0.885061090986745	0.876742299150343	0.876742299150343
QualEngag	=~	QIstudent	3	3		1.01663398111241	0.02093973543272	48.5504692444127	0	0.899783180457547	0.894156987722846	0.894156987722846
QualEngag	=~	QIadvisor	3	3		1.00250033176669	0.0219491553353969	45.6737544770109	0	0.887274037348002	0.904423593689981	0.904423593689981
QualEngag	=~	QIfaculty	3	3		1.01787059003915	0.020369107759351	49.9712899585336	0	0.900877654903368	0.921624995020391	0.921624995020391
QualEngag	=~	QIstaff	3	3		1.01416018073563	0.0211927409875937	47.8541299272863	0	0.897593715997196	0.906462560344558	0.906462560344558
EmoDiss	~	x_FASt	3	3	W5__a1_g3	0.3164951388234	0.132990604328168	2.37983081904354	0.0173205881061773	0.376307499586246	0.188083879225026	0.376307499586246
EmoDiss	~	credit_dose_c	3	3	W5__a1c_g3	-0.173956994482228	0.0928756781139432	-1.87300914528787	0.0610671221382966	-0.206831997080601	-0.392610413325948	-0.206831997080601
EmoDiss	~	XZ_c	3	3	W5__a1z_g3	0.168561149936469	0.096078466246443	1.75441133192225	0.0793600510059935	0.200416426918231	0.290400289659488	0.200416426918231
EmoDiss	~	cohort	3	3	W5__g1_g3	-0.0115328696543164	0.0484125395909428	-0.238220712066797	0.811709913564392	-0.0137123917883981	-0.00685594856139004	-0.0137123917883981
EmoDiss	~	hgrades_c	3	3		-0.0752434525044621	0.0260081627900647	-2.89307065292615	0.003814954702972	-0.0894632239138115	-0.0859421614469026	-0.0894632239138115
EmoDiss	~	bparented_c	3	3		-0.0149882745198168	0.0253537709321478	-0.591165494076943	0.554409540279111	-0.0178208111778035	-0.017234024612607	-0.0178208111778035
EmoDiss	~	pell	3	3		0.101894044317598	0.0493223876533183	2.0658781775489	0.0388399838900122	0.121150337987594	0.0592208517573963	0.121150337987594
EmoDiss	~	hapcl	3	3		-0.159520549968029	0.0545667768606116	-2.9234006321377	0.00346230715482698	-0.189667302677237	-0.0833285924549448	-0.189667302677237
EmoDiss	~	hprecalc13	3	3		-0.134072721144806	0.0513987607491902	-2.60848158964453	0.00909449036989018	-0.159410253959313	-0.0767615289406387	-0.159410253959313
EmoDiss	~	hchallenge_c	3	3		0.00596585364741065	0.0199571971941988	0.298932439728803	0.764991594839296	0.00709330158213668	0.00886465416148165	0.00709330158213668
EmoDiss	~	cSFcareer_c	3	3		-0.00677346463947382	0.0303204963436742	-0.223395572509715	0.823227649893348	-0.00805353773044365	-0.00638636945727199	-0.00805353773044365
QualEngag	~	x_FASt	3	3	W5__a2_g3	0.0591264397319004	0.145125014019252	0.407417288683651	0.6837015311889	0.066804924918777	0.0333900585129859	0.066804924918777
QualEngag	~	credit_dose_c	3	3	W5__a2c_g3	-0.0501975691818529	0.100589551714698	-0.499033630493037	0.617755692156623	-0.0567165020505965	-0.107659789717203	-0.0567165020505965
QualEngag	~	XZ_c	3	3	W5__a2z_g3	0.00729164935443542	0.103418604352769	0.0705061666618808	0.943790792480803	0.0082385831087728	0.0119375789597702	0.0082385831087728
