lhs	op	rhs	label	est	se	z	pvalue	ci.lower	ci.upper	std.lv	std.all	std.nox
sbmyself	~1			2.88284598863899	0.0139833355525385	206.162970044415	0	2.85543915457228	2.91025282270571	2.88284598863899	3.56184903199832	3.56184903199832
sbcommunity	~1			2.89793765213496	0.0137945112194016	210.079038397467	0	2.8709009069606	2.92497439730932	2.89793765213496	3.67538105494892	3.67538105494892
pganalyze	~1			2.97765008132321	0.0112379301206991	264.964281619681	0	2.95562414302586	2.99967601962055	2.97765008132321	4.22016942620978	4.22016942620978
pgthink	~1			2.98524096781291	0.010516957397392	283.850248224185	0	2.96462811008708	3.00585382553874	2.98524096781291	4.54650428736846	4.54650428736846
pgwork	~1			2.98043723941495	0.0111683410870404	266.86481154067	0	2.95854769311729	3.00232678571261	2.98043723941495	4.27668518050592	4.27668518050592
pgvalues	~1			2.98103351407398	0.0118227285142617	252.144292282274	0	2.95786139198703	3.00420563616093	2.98103351407398	4.04432994105248	4.04432994105248
pgprobsolve	~1			2.99371047479214	0.0107802331886189	277.703684364891	0	2.97258160599751	3.01483934358678	2.99371047479214	4.4364677347218	4.4364677347218
SEacademic	~1			2.88120211111902	0.0133649659156003	215.578709988024	0	2.85500725926984	2.9073969629682	2.88120211111902	3.76280011899587	3.76280011899587
SEwellness	~1			2.8744676974785	0.01304484371004	220.352789299127	0	2.84890027362286	2.90003512133413	2.8744676974785	3.75977686175011	3.75977686175011
SEnonacad	~1			2.87164641261096	0.0137122035684949	209.422679459693	0	2.84477098746803	2.89852183775389	2.87164641261096	3.59788620340347	3.59788620340347
SEactivities	~1			2.87580672116088	0.0139870443705751	205.605033126998	0	2.84839261794439	2.90322082437737	2.87580672116088	3.51211653426698	3.51211653426698
SEdiverse	~1			2.87372643480778	0.0132180355507678	217.409495062287	0	2.84781956118191	2.89963330843366	2.87372643480778	3.69373781265291	3.69373781265291
sameinst	~1			3.06595260370991	0.0128155377000568	239.237141309828	0	3.04083461137528	3.09107059604454	3.06595260370991	4.36364107018502	4.36364107018502
evalexp	~1			3.06586721176033	0.0127580386300261	240.308663476281	0	3.04086191553211	3.09087250798856	3.06586721176033	4.33242124735653	4.33242124735653
MHWdacad	~1			3.50696253631702	0.020028708102308	175.096791984946	0	3.46770698977963	3.54621808285441	3.50696253631702	2.81906096745165	2.81906096745165
MHWdlonely	~1			3.49208773729634	0.019758558200175	176.737983709024	0	3.45336167483756	3.53081379975512	3.49208773729634	2.84389194427639	2.84389194427639
MHWdmental	~1			3.49272809154593	0.0196077580301274	178.129905835197	0	3.4542975919893	3.53115859110256	3.49272809154593	2.86062022912174	2.86062022912174
MHWdexhaust	~1			3.4982096866016	0.0198717023099318	176.03975905241	0	3.45926186576264	3.53715750744057	3.4982096866016	2.83923367840877	2.83923367840877
MHWdsleep	~1			3.49959381467396	0.0198830646561194	176.008773053851	0	3.46062372404568	3.53856390530223	3.49959381467396	2.83184648298095	2.83184648298095
MHWdfinancial	~1			3.50784766784322	0.0207223022346399	169.278858503444	0	3.46723270178657	3.54846263389987	3.50784766784322	2.72333973336589	2.72333973336589
QIadmin	~1			5.07964740126635	0.0181018701390913	280.61450901124	0	5.04416838774091	5.11512641479179	5.07964740126635	4.49008421789507	4.49008421789507
QIstudent	~1			5.07952345147218	0.0185586046598837	273.70179733674	0	5.04314925473549	5.11589764820887	5.07952345147218	4.42232199258363	4.42232199258363
QIadvisor	~1			5.08272958002631	0.0179537219026721	283.101721614048	0	5.04754093170862	5.11791822834399	5.08272958002631	4.56244446776561	4.56244446776561
QIfaculty	~1			5.09910172463535	0.0176379835804162	289.097770240413	0	5.06453191205783	5.13367153721288	5.09910172463535	4.64313368681045	4.64313368681045
QIstaff	~1			5.08791111513246	0.0177739939049935	286.255927752009	0	5.05307472721724	5.12274750304768	5.08791111513246	4.59562946438135	4.59562946438135
x_FASt	~1			0.499999999999998	0	NA	NA	0.499999999999998	0.499999999999998	0.499999999999998	0.999999999999995	0.499999999999998
Belong	~1			0	0	NA	NA	0	0	0	0	0
Gains	~1			0	0	NA	NA	0	0	0	0	0
SupportEnv	~1			0	0	NA	NA	0	0	0	0	0
Satisf	~1			0	0	NA	NA	0	0	0	0	0
DevAdj	~1			0	0	NA	NA	0	0	0	0	0
EmoDiss	~1			0	0	NA	NA	0	0	0	0	0
QualEngag	~1			0	0	NA	NA	0	0	0	0	0
